,Oil,Russia,China,Korea,Brazil,Mexico,US,Italy,France,German,Netherlands,UK
2020-04-21 00:00:00,2.7824002771210083,0.3456104105787752,0.1722059594707343,0.2524196580393387,0.4323984291234321,0.4751673966290659,0.217018659,0.2638084085270062,0.2571907659816557,0.2649407946795239,0.2543295230503135,0.2001335642744741
2020-04-22 00:00:00,2.5596431855163484,0.3794411668823395,0.1655729871096703,0.2121111897408729,0.4149204195923231,0.4264190193803259,0.212811088,0.2534808391296841,0.2241132640830957,0.2321459469498922,0.231890985055077,0.1866700652029586
2020-04-23 00:00:00,2.073315877092939,0.3743442330189614,0.1698862547612939,0.2270293747936243,0.3953234685937766,0.4170974148663885,0.205481734,0.2300166548573634,0.2026555741556556,0.2099764811853583,0.2170485374224282,0.1743871476790665
2020-04-24 00:00:00,1.9942972274438815,0.3610845904796983,0.1718720737479275,0.2254307815387042,0.476978542400193,0.38481158937327,0.185992557,0.2229134987770299,0.1989810491580823,0.1964868862696471,0.2053467598220581,0.1640637665989666
2020-04-27 00:00:00,1.727495760632922,0.3345443784267368,0.1546604926610518,0.2176015452803748,0.4645660078785461,0.3848231803703886,0.177186298,0.2085621421278618,0.1744626939101009,0.1847099230078624,0.1824856860903336,0.1495923733208365
2020-04-28 00:00:00,1.7514966403337042,0.3070739182533967,0.1641423614444672,0.2037023674147087,0.4695260139607765,0.3621759812269555,0.184321711,0.1958376539204948,0.1667252943081821,0.1807329761514073,0.1742965995532527,0.1399739509470535
2020-04-29 00:00:00,1.7514966403337042,0.2721794411649242,0.152780318639681,0.2087237387344206,0.4340134603159897,0.2356219306384499,0.180333572,0.1945626030344009,0.1640183222700474,0.1789304002967042,0.1680123106372023,0.1387015130684563
2020-04-30 00:00:00,0.8036430163220417,0.3074397993584886,0.1819804329615872,0.206474740480237,0.4232798994404295,0.3429322341437997,0.183498402,0.2017667647802898,0.1792588875049714,0.1808220827818067,0.1731111225992133,0.1580235423307937
2020-05-01 00:00:00,0.8802322047668127,0.3423913734025364,0.2136952612080366,0.2169837071617175,0.4636380065871763,0.4099285256594658,0.191855431,0.2017667647802898,0.1792588875049714,0.1808220827818067,0.1731111225992133,0.1676623299622717
2020-05-04 00:00:00,0.8319330407746784,0.3621108401021041,0.2213554631198921,0.2258532182575575,0.465590012274806,0.4158228849219314,0.182795137,0.2246189899984395,0.196670309366923,0.1897105179378523,0.1973746288146887,0.1691184232472761
2020-05-05 00:00:00,0.8054747800459533,0.3322230637574455,0.1997098865206709,0.2186673448405599,0.43902819687697,0.3696326693505863,0.172397844,0.2056612115114346,0.1824710462980706,0.1751638658478706,0.1911898251443776,0.1584905843607204
2020-05-06 00:00:00,0.908751760821561,0.3205588660637489,0.1996436222570855,0.2144439501648228,0.4789448306532043,0.3645413151777322,0.172984857,0.1940753494806443,0.182333325844106,0.1735977254048396,0.1880500054537111,0.155505251192126
2020-05-07 00:00:00,0.9030373629684998,0.3012774059576042,0.1854476755854523,0.2012825075299279,0.4824300169250043,0.3479881326080057,0.16835546,0.1864423023893612,0.175816118452163,0.1649233855279489,0.1787721507598982,0.1454771470331984
2020-05-08 00:00:00,0.7544282912824974,0.2928093799931596,0.1603675817128825,0.1920521625559633,0.437896100049895,0.2294465317145227,0.158872143,0.1749996539545354,0.1596835390331825,0.1499728021762883,0.1619484390824541,0.1454771470331984
